dataHora,ordem,linha,latitude,longitude,velocidade
05-17-2022 12:48:17,D86141,864,"-22.87588","-43.46364",0
05-17-2022 12:48:17,D86158,864,"-22.90222","-43.55514",22
05-17-2022 12:48:17,D86186,897,"-22.91661","-43.63252",0
05-17-2022 12:48:17,D86253,864,"-22.8827","-43.51559",55
05-17-2022 12:48:17,D86785,2338,"-23.01641","-43.51627",0
05-17-2022 12:48:17,D86794,2334,"-22.94656","-43.18185",66
05-17-2022 12:48:18,A27515,433,"-22.91567","-43.24545",0
05-17-2022 12:48:18,A27559,432,"-22.96297","-43.17714",22
05-17-2022 12:48:18,A29026,476,"-22.89861","-43.26357",33
05-17-2022 12:48:18,A29033,474,"-22.91693","-43.63331",0
05-17-2022 12:48:18,A29162,473,"-22.92875","-43.20954",33
05-17-2022 12:48:18,A41257,108,"-22.96883","-43.18734",8
05-17-2022 12:48:18,A50025,220,"-22.93629","-43.24475",0
05-17-2022 12:48:18,A50187,302,"-22.99942","-43.36232",42
05-17-2022 12:48:18,A72036,007,"-22.91167","-43.18804",17
05-17-2022 12:48:18,B10554,627,"-22.87452","-43.28497",0
05-17-2022 12:48:18,B27103,639,"-22.91932","-43.25493",15
05-17-2022 12:48:18,B28518,324,"-22.90249","-43.18181",0
05-17-2022 12:48:18,B28550,324,"-22.81633","-43.18694",37
05-17-2022 12:48:18,B31009,483,"-22.86586","-43.22249",0
05-17-2022 12:48:18,B31096,483,"-22.83757","-43.28589",0
05-17-2022 12:48:18,B31120,483,"-22.98468","-43.19865",0
05-17-2022 12:48:18,B32526,386,"-22.86307","-43.24771",4
05-17-2022 12:48:18,B32609,399,"-22.84444","-43.2499",0
05-17-2022 12:48:18,B32631,615,"-23.00221","-43.36643",0
05-17-2022 12:48:18,B32660,384,"-22.83459","-43.26203",68
05-17-2022 12:48:18,B32741,399,"-22.83656","-43.38604",0
05-17-2022 12:48:18,B32807,665,"-22.91031","-43.22175",0
05-17-2022 12:48:18,B32839,688,"-22.88584","-43.28919",30
05-17-2022 12:48:18,B51578,917,"-22.87747","-43.36555",41
05-17-2022 12:48:18,B51585,624,"-22.90027","-43.22328",0
05-17-2022 12:48:18,B58058,621,"-22.83729","-43.28541",0
05-17-2022 12:48:18,B58085,679,"-22.88154","-43.27039",27
05-17-2022 12:48:18,B58092,312,"-22.90079","-43.21735",14
05-17-2022 12:48:18,B58113,621,"-22.83711","-43.28606",0
05-17-2022 12:48:18,B58174,497,"-22.84475","-43.26802",12
05-17-2022 12:48:18,B58205,628,"-22.83675","-43.28617",0
05-17-2022 12:48:18,B63102,920,"-22.83855","-43.30138",6
05-17-2022 12:48:18,C30049,900,"-22.95094","-43.34809",0
05-17-2022 12:48:18,C47661,554,"-22.96521","-43.17383",25
05-17-2022 12:48:18,C47684,880,"-22.96729","-43.33611",0
05-17-2022 12:48:18,C47777,862,"-22.95344","-43.34943",0
05-17-2022 12:48:18,C51542,371,"-22.90855","-43.20089",0
05-17-2022 12:48:18,C51571,371,"-22.9013","-43.34721",0
05-17-2022 12:48:18,C51575,371,"-22.90289","-43.35591",26
05-17-2022 12:48:18,C51636,624,"-22.86184","-43.37184",0
05-17-2022 12:48:18,D13085,731,"-22.86172","-43.36967",0
05-17-2022 12:48:18,D13198,SV790,"-22.86276","-43.44083",0
05-17-2022 12:48:18,D17004,842,"-22.91703","-43.60818",1
05-17-2022 12:48:18,D17015,821,"-22.91737","-43.60787",4
05-17-2022 12:48:18,D53508,393,"-22.87549","-43.46201",14
05-17-2022 12:48:18,D53733,759,"-22.9148","-43.68573",11
05-17-2022 12:48:18,D86093,918,"-22.87386","-43.33688",15
05-17-2022 12:48:18,D86134,864,"-22.87559","-43.4652",0
05-17-2022 12:48:18,D86335,864,"-22.88341","-43.49134",0
05-17-2022 12:48:18,D86410,838,"-22.92819","-43.57322",24
05-17-2022 12:48:18,D87752,2336,"-22.82409","-43.3314",50
05-17-2022 12:48:19,A27541,439,"-22.91341","-43.23408",22
05-17-2022 12:48:19,A41125,309,"-22.90454","-43.1924",0
05-17-2022 12:48:19,A41174,460,"-22.9095","-43.22811",0
05-17-2022 12:48:19,A41191,110,"-22.95567","-43.19621",0
05-17-2022 12:48:19,A41206,538,"-23.01356","-43.30544",9
05-17-2022 12:48:19,A41231,112,"-22.96763","-43.22034",42
05-17-2022 12:48:19,A50093,220,"-22.9398","-43.24898",27
05-17-2022 12:48:19,A71583,416,"-22.92261","-43.23177",12
05-17-2022 12:48:19,A72076,007,"-22.93732","-43.20362",18
05-17-2022 12:48:19,B28575,321,"-22.88494","-43.2276",35
05-17-2022 12:48:19,B28727,2344,"-22.90287","-43.18389",30
05-17-2022 12:48:19,B31014,483,"-22.93037","-43.18634",43
05-17-2022 12:48:19,B31029,483,"-22.83689","-43.28432",0
05-17-2022 12:48:19,B31071,483,"-22.84766","-43.26574",0
05-17-2022 12:48:19,B31156,483,"-22.86277","-43.2537",0
05-17-2022 12:48:19,B31157,483,"-22.88211","-43.23016",34
05-17-2022 12:48:19,B32535,342,"-22.84399","-43.2503",8
05-17-2022 12:48:19,B32616,793,"-23.00214","-43.36681",25
05-17-2022 12:48:19,B32747,265,"-22.88287","-43.25445",0
05-17-2022 12:48:19,B32751,2305,"-22.81783","-43.39306",1
05-17-2022 12:48:19,B32758,457,"-22.89941","-43.27401",2
05-17-2022 12:48:19,B32798,793,"-22.81586","-43.38804",37
05-17-2022 12:48:19,B44641,638,"-22.8814","-43.32917",25
05-17-2022 12:48:19,B51508,917,"-22.86851","-43.256",0
05-17-2022 12:48:19,B51518,917,"-22.88444","-43.31746",0
05-17-2022 12:48:19,B51520,SP265,"-22.85676","-43.36589",19
05-17-2022 12:48:19,B51554,624,"-22.89895","-43.22038",0
05-17-2022 12:48:19,B51594,624,"-22.8854","-43.29931",2
05-17-2022 12:48:19,B51607,917,"-22.88386","-43.29721",0
05-17-2022 12:48:19,B51634,SV917,"-22.87647","-43.42736",6
05-17-2022 12:48:19,B51642,SV917,"-22.87255","-43.35758",29
05-17-2022 12:48:19,B58003,497,"-22.8368","-43.28527",0
05-17-2022 12:48:19,B58008,625,"-22.91883","-43.26177",6
05-17-2022 12:48:19,B58013,679,"-22.83666","-43.28538",0
05-17-2022 12:48:19,B58032,312,"-22.83686","-43.28599",1
05-17-2022 12:48:19,B58114,621,"-22.91563","-43.23217",48
05-17-2022 12:48:19,B63024,335,"-22.7921","-43.29433",0
05-17-2022 12:48:19,C12043,2303,"-22.93718","-43.65531",0
05-17-2022 12:48:19,C12047,2335,"-22.91527","-43.68299",0
05-17-2022 12:48:19,C30088,550,"-22.96742","-43.33608",0
05-17-2022 12:48:19,C30298,766,"-22.93233","-43.32949",35
05-17-2022 12:48:19,C44594,638,"-22.87805","-43.32387",32
05-17-2022 12:48:19,C47519,613,"-22.95251","-43.34874",0
05-17-2022 12:48:19,C47555,636,"-22.88914","-43.31941",27
05-17-2022 12:48:19,C47587,554,"-22.99545","-43.25539",47
05-17-2022 12:48:19,C47671,613,"-22.90775","-43.30867",19
05-17-2022 12:48:19,C47751,600,"-22.91663","-43.24067",0
05-17-2022 12:48:19,C47854,368,"-22.94253","-43.37267",64
05-17-2022 12:48:19,C47873,368,"-22.90111","-43.17796",0
05-17-2022 12:48:19,C51547,371,"-22.89086","-43.24202",50
05-17-2022 12:48:19,D13118,794,"-22.88017","-43.3578",0
05-17-2022 12:48:19,D13214,SV790,"-22.88146","-43.32525",0
05-17-2022 12:48:19,D13260,756,"-22.87629","-43.41992",0
05-17-2022 12:48:19,D13264,803,"-22.87831","-43.49197",0
05-17-2022 12:48:19,D13350,745,"-22.89367","-43.47346",0
05-17-2022 12:48:19,D53569,759,"-22.86494","-43.41953",50
05-17-2022 12:48:19,D53674,397,"-22.90198","-43.55458",0
05-17-2022 12:48:19,D86241,884,"-22.97756","-43.68029",13
05-17-2022 12:48:19,D86374,867,"-23.06649","-43.56785",15
05-17-2022 12:48:19,D86378,918,"-22.86676","-43.40422",45
05-17-2022 12:48:19,D86389,918,"-22.87618","-43.4482",4
05-17-2022 12:48:19,D86722,2338,"-22.99936","-43.3571",0
05-17-2022 12:48:19,D86769,2803,"-22.90496","-43.56598",0
05-17-2022 12:48:19,D87823,2336,"-22.90059","-43.551",45
05-17-2022 12:48:19,D87887,2336,"-22.90516","-43.17429",5
05-17-2022 12:48:20,A27556,548,"-23.00169","-43.36504",0
05-17-2022 12:48:20,A27669,433,"-22.91588","-43.23596",0
05-17-2022 12:48:20,A27679,548,"-22.96082","-43.2087",45
05-17-2022 12:48:20,A29024,292,"-22.90283","-43.18391",35
05-17-2022 12:48:20,A29054,472,"-22.90382","-43.18611",32
05-17-2022 12:48:20,A29179,711,"-22.87911","-43.26683",47
05-17-2022 12:48:20,A41101,112,"-22.91785","-43.2099",0
05-17-2022 12:48:20,A41183,108,"-22.96289","-43.20934",0
05-17-2022 12:48:20,A41291,110,"-22.90954","-43.20588",45
05-17-2022 12:48:20,A41452,463,"-22.96675","-43.1865",0
05-17-2022 12:48:20,B28548,696,"-22.90003","-43.27919",0
05-17-2022 12:48:20,B28592,324,"-22.82225","-43.17707",22
05-17-2022 12:48:20,B28593,329,"-22.79696","-43.19432",19
05-17-2022 12:48:20,B28596,696,"-22.80581","-43.21178",4
05-17-2022 12:48:20,B28602,492,"-22.80494","-43.20885",2
05-17-2022 12:48:20,B31051,497,"-22.83641","-43.28343",0
05-17-2022 12:48:20,B31073,906,"-22.87782","-43.21603",0
05-17-2022 12:48:20,B31146,497,"-22.83964","-43.2661",0
05-17-2022 12:48:20,B32790,779,"-22.8185","-43.39307",22
05-17-2022 12:48:20,B51595,624,"-22.8847","-43.31608",0
05-17-2022 12:48:20,B51600,624,"-22.83299","-43.40736",26
05-17-2022 12:48:20,B58147,621,"-22.83619","-43.28573",0
05-17-2022 12:48:20,B58171,312,"-22.83717","-43.28595",0
05-17-2022 12:48:20,B63052,919,"-22.80439","-43.36372",0
05-17-2022 12:48:20,B63084,919,"-22.79273","-43.29459",0
05-17-2022 12:48:20,C12001,2303,"-22.90489","-43.21566",0
05-17-2022 12:48:20,C12042,2802,"-23.00521","-43.31287",0
05-17-2022 12:48:20,C13144,878,"-22.99596","-43.3046",54
05-17-2022 12:48:20,C30260,954,"-22.99283","-43.44704",0
05-17-2022 12:48:20,C41381,315,"-22.90494","-43.19318",0
05-17-2022 12:48:20,C47572,862,"-22.95302","-43.34996",0
05-17-2022 12:48:20,C47586,636,"-22.87983","-43.35804",0
05-17-2022 12:48:20,C47774,550,"-22.95097","-43.34846",0
05-17-2022 12:48:20,C47779,550,"-22.94457","-43.34007",10
05-17-2022 12:48:20,C47821,692,"-22.94879","-43.34823",39
05-17-2022 12:48:20,C47934,2112,"-22.9342","-43.32862",21
05-17-2022 12:48:20,C47941,2114,"-22.91017","-43.20537",18
05-17-2022 12:48:20,C51567,371,"-22.88216","-43.32481",20
05-17-2022 12:48:20,C51589,371,"-22.90868","-43.23194",28
05-17-2022 12:48:20,C51597,371,"-22.89242","-43.23979",13
05-17-2022 12:48:20,C51599,371,"-22.90471","-43.21888",34
05-17-2022 12:48:20,C51641,624,"-22.83106","-43.39618",37
05-17-2022 12:48:20,D12175,2335,"-22.90468","-43.21526",0
05-17-2022 12:48:20,D13151,926,"-22.84164","-43.27961",0
05-17-2022 12:48:20,D13201,812,"-22.85185","-43.5435",22
05-17-2022 12:48:20,D17125,840,"-22.90944","-43.69608",3
05-17-2022 12:48:20,D17151,770,"-22.86141","-43.44954",55
05-17-2022 12:48:20,D53633,369,"-22.81938","-43.28411",69
05-17-2022 12:48:20,D53926,2310,"-22.88861","-43.22232",3
05-17-2022 12:48:20,D86201,897,"-22.96383","-43.64775",39
05-17-2022 12:48:20,D86203,838,"-22.90282","-43.55644",0
05-17-2022 12:48:20,D86402,838,"-22.93597","-43.57806",20
05-17-2022 12:48:20,D87865,2336,"-22.84123","-43.25261",5
05-17-2022 12:48:20,D87866,2336,"-22.91687","-43.60778",0
05-17-2022 12:48:21,A27653,432,"-22.91816","-43.21243",30
05-17-2022 12:48:21,A29060,210,"-22.89903","-43.24404",0
05-17-2022 12:48:21,A29191,457,"-22.88833","-43.27708",1
05-17-2022 12:48:21,A41105,110,"-22.91843","-43.21014",0
05-17-2022 12:48:21,A41377,309,"-22.99907","-43.27092",22
05-17-2022 12:48:21,A41436,100,"-22.9858","-43.19698",30
05-17-2022 12:48:21,A41448,460,"-22.9064","-43.17785",0
05-17-2022 12:48:21,A48146,415,"-22.93993","-43.24905",29
05-17-2022 12:48:21,A50004,220,"-22.9177","-43.21563",43
05-17-2022 12:48:21,A50017,302,"-22.97361","-43.28527",23
05-17-2022 12:48:21,A63522,107,"-22.86769","-43.25878",0
05-17-2022 12:48:21,A63531,SP513,"-22.95147","-43.18402",0
05-17-2022 12:48:21,B10112,323,"-22.79817","-43.18369",31
05-17-2022 12:48:21,B11596,378,"-22.83283","-43.35517",65
05-17-2022 12:48:21,B11605,362,"-22.86478","-43.2481",21
05-17-2022 12:48:21,B27187,950,"-22.83301","-43.31785",23
05-17-2022 12:48:21,B28501,324,"-22.89836","-43.21096",47
05-17-2022 12:48:21,B28512,326,"-22.9065","-43.19476",12
05-17-2022 12:48:21,B28568,696,"-22.87137","-43.24909",41
05-17-2022 12:48:21,B28610,696,"-22.89505","-43.24016",0
05-17-2022 12:48:21,B31099,906,"-22.83567","-43.28324",40
05-17-2022 12:48:21,B44692,355,"-22.87361","-43.24454",11
05-17-2022 12:48:21,B51577,624,"-22.87817","-43.26273",43
05-17-2022 12:48:21,B58042,497,"-22.87403","-43.24425",28
05-17-2022 12:48:21,B58059,313,"-22.83662","-43.28588",0
05-17-2022 12:48:21,B58163,497,"-22.91114","-43.19368",0
05-17-2022 12:48:21,C12010,2802,"-23.00518","-43.31279",0
05-17-2022 12:48:21,C12045,2303,"-22.90561","-43.18279",1
05-17-2022 12:48:21,C30054,900,"-22.95045","-43.34797",0
05-17-2022 12:48:21,C30176,550,"-22.9704","-43.33474",9
05-17-2022 12:48:21,C30178,343,"-22.90434","-43.30443",64
05-17-2022 12:48:21,C30280,565,"-23.00217","-43.32765",4
05-17-2022 12:48:21,C30335,565,"-22.91577","-43.36111",0
05-17-2022 12:48:21,C41385,460,"-22.8747","-43.24096",0
05-17-2022 12:48:21,C47454,861,"-22.92282","-43.37518",0
05-17-2022 12:48:21,C47490,552,"-22.95288","-43.34935",0
05-17-2022 12:48:21,C47639,862,"-22.95745","-43.34327",8
05-17-2022 12:48:21,C47720,636,"-22.9227","-43.25857",16
05-17-2022 12:48:21,C47738,554,"-22.99322","-43.23384",35
05-17-2022 12:48:21,C51556,371,"-22.89224","-43.24002",17
05-17-2022 12:48:21,C51609,371,"-22.9013","-43.3488",25
05-17-2022 12:48:21,D12104,2303,"-22.90912","-43.18016",0
05-17-2022 12:48:21,D13057,756,"-22.85999","-43.45777",0
05-17-2022 12:48:21,D13088,926,"-22.87414","-43.47222",0
05-17-2022 12:48:21,D13212,731,"-22.86955","-43.50833",16
05-17-2022 12:48:21,D13218,746,"-22.87877","-43.49231",0
05-17-2022 12:48:21,D13247,926,"-22.83418","-43.35888",10
05-17-2022 12:48:21,D13278,803,"-22.87596","-43.41888",0
05-17-2022 12:48:21,D17018,869,"-22.9021","-43.56466",38
05-17-2022 12:48:21,D17184,804,"-22.89552","-43.57802",0
05-17-2022 12:48:21,D53710,848,"-22.90088","-43.55228",34
05-17-2022 12:48:21,D86100,838,"-22.9429","-43.5924",0
05-17-2022 12:48:21,D86110,SV866,"-22.96539","-43.64656",30
05-17-2022 12:48:21,D86122,897,"-22.92009","-43.63404",19
05-17-2022 12:48:21,D86166,864,"-22.88288","-43.495",39
05-17-2022 12:48:21,D86210,867,"-22.99226","-43.58084",13
05-17-2022 12:48:21,D86249,837,"-22.90564","-43.56222",21
05-17-2022 12:48:21,D86259,852,"-22.90168","-43.55481",24
05-17-2022 12:48:21,D86733,2803,"-22.85626","-43.49331",0
05-17-2022 12:48:21,D86746,2338,"-22.96374","-43.61534",52
05-17-2022 12:48:21,D86776,2804,"-23.0007","-43.39183",48
05-17-2022 12:48:21,D87724,2336,"-22.91764","-43.60783",0
05-17-2022 12:48:21,D87751,2336,"-22.90163","-43.55805",0
05-17-2022 12:48:21,D87867,2336,"-22.9179","-43.60809",0
05-17-2022 12:48:22,A29006,476,"-22.98306","-43.21777",23
05-17-2022 12:48:22,A29017,209,"-22.9107","-43.2078",38
05-17-2022 12:48:22,A29018,472,"-22.91074","-43.17167",27
05-17-2022 12:48:22,A29129,476,"-22.96264","-43.21117",3
05-17-2022 12:48:22,A41042,100,"-22.91444","-43.17445",42
05-17-2022 12:48:22,A41124,108,"-22.98146","-43.21336",0
05-17-2022 12:48:22,A41197,108,"-22.97019","-43.18808",2
05-17-2022 12:48:22,A41351,108,"-22.98406","-43.20746",0
05-17-2022 12:48:22,A41457,100,"-23.00657","-43.30969",16
05-17-2022 12:48:22,A72013,422,"-22.92002","-43.2604",50
05-17-2022 12:48:22,A72019,691,"-22.90462","-43.28826",25
05-17-2022 12:48:22,B10027,328,"-22.82029","-43.22733",17
05-17-2022 12:48:22,B25521,232,"-22.90057","-43.29055",0
05-17-2022 12:48:22,B25609,606,"-22.90694","-43.21042",0
05-17-2022 12:48:22,B27032,355,"-22.82983","-43.27583",0
05-17-2022 12:48:22,B27066,265,"-22.88465","-43.29808",16
05-17-2022 12:48:22,B27077,639,"-22.84548","-43.33833",0
05-17-2022 12:48:22,B28560,321,"-22.80491","-43.20856",14
05-17-2022 12:48:22,B31119,483,"-22.88721","-43.23059",0
05-17-2022 12:48:22,B32583,779,"-22.80612","-43.36755",42
05-17-2022 12:48:22,B32589,292,"-22.87377","-43.24451",17
05-17-2022 12:48:22,B32636,292,"-22.86538","-43.29953",0
05-17-2022 12:48:22,B32778,298,"-22.87966","-43.32214",34
05-17-2022 12:48:22,B32830,779,"-22.81764","-43.39329",0
05-17-2022 12:48:22,B51570,917,"-22.87737","-43.36883",0
05-17-2022 12:48:22,B51601,624,"-22.87761","-43.36432",6
05-17-2022 12:48:22,B58010,679,"-22.9003","-43.27975",18
05-17-2022 12:48:22,B58040,312,"-22.85044","-43.26947",32
05-17-2022 12:48:22,B58055,679,"-22.83699","-43.28522",0
05-17-2022 12:48:22,B58096,625,"-22.8901","-43.26746",9
05-17-2022 12:48:22,B58097,679,"-22.86166","-43.25742",28
05-17-2022 12:48:22,B58151,622,"-22.89171","-43.24037",22
05-17-2022 12:48:22,B58178,621,"-22.83703","-43.28605",0
05-17-2022 12:48:22,B71083,247,"-22.90356","-43.28387",16
05-17-2022 12:48:22,C13101,878,"-22.91573","-43.36112",0
05-17-2022 12:48:22,C30294,343,"-23.00586","-43.31316",0
05-17-2022 12:48:22,C30325,557,"-22.94173","-43.34143",0
05-17-2022 12:48:22,C30368,343,"-22.98679","-43.30328",33
05-17-2022 12:48:22,C41348,315,"-23.02192","-43.48245",0
05-17-2022 12:48:22,C41374,315,"-22.88453","-43.23615",28
05-17-2022 12:48:22,C47502,368,"-22.96252","-43.39976",31
05-17-2022 12:48:22,C47522,636,"-22.95245","-43.34865",0
05-17-2022 12:48:22,C47616,880,"-22.95294","-43.3502",0
05-17-2022 12:48:22,C47626,553,"-23.0081","-43.44373",0
05-17-2022 12:48:22,C47788,863,"-22.95284","-43.34904",0
05-17-2022 12:48:22,C47851,552,"-22.98469","-43.36542",57
05-17-2022 12:48:22,C47870,390,"-22.93842","-43.34873",18
05-17-2022 12:48:22,C47963,2114,"-22.9324","-43.34928",0
05-17-2022 12:48:22,C51534,371,"-22.90453","-43.21782",1
05-17-2022 12:48:22,C51633,624,"-22.88527","-43.29889",19
05-17-2022 12:48:22,D13155,801,"-22.924","-43.37377",0
05-17-2022 12:48:22,D13186,752,"-22.83261","-43.34235",0
05-17-2022 12:48:22,D13188,777,"-22.8763","-43.41992",0
05-17-2022 12:48:22,D13330,756,"-22.87621","-43.42004",0
05-17-2022 12:48:22,D17128,840,"-22.90601","-43.61386",26
05-17-2022 12:48:22,D17155,770,"-22.85636","-43.47543",32
05-17-2022 12:48:22,D17171,770,"-22.90155","-43.55759",0
05-17-2022 12:48:22,D17173,770,"-23.00234","-43.36627",0
05-17-2022 12:48:22,D17173,771,"-23.00234","-43.36627",0
05-17-2022 12:48:22,D53613,,"-22.88434","-43.495",0
05-17-2022 12:48:22,D53695,393,"-22.88434","-43.49485",0
05-17-2022 12:48:22,D53745,786,"-22.87565","-43.46819",34
05-17-2022 12:48:22,D86177,864,"-22.8829","-43.48858",0
05-17-2022 12:48:22,D86183,864,"-22.8834","-43.49426",0
05-17-2022 12:48:22,D86329,838,"-22.90749","-43.56218",16
05-17-2022 12:48:22,D86334,866,"-22.9015","-43.55524",0
05-17-2022 12:48:22,D86716,2804,"-23.01598","-43.47174",27
05-17-2022 12:48:22,D86720,2803,"-23.01852","-43.50704",20
05-17-2022 12:48:22,D87206,821,"-22.87467","-43.5769",16
05-17-2022 12:48:23,A29025,473,"-22.96744","-43.20376",36
05-17-2022 12:48:23,A41248,108,"-22.91688","-43.19508",0
05-17-2022 12:48:23,A41455,463,"-22.91107","-43.2093",30
05-17-2022 12:48:23,A50023,584,"-22.93697","-43.19024",0
05-17-2022 12:48:23,A72005,412,"-22.91405","-43.1773",5
05-17-2022 12:48:23,A72040,412,"-22.97685","-43.22499",0
05-17-2022 12:48:23,B10035,328,"-22.90282","-43.18486",10
05-17-2022 12:48:23,B11510,908,"-22.86805","-43.25602",0
05-17-2022 12:48:23,B25526,232,"-22.9061","-43.1942",13
05-17-2022 12:48:23,B27001,639,"-22.91672","-43.23502",27
05-17-2022 12:48:23,B27033,639,"-22.85599","-43.35041",1
05-17-2022 12:48:23,B28511,324,"-22.88974","-43.2237",5
05-17-2022 12:48:23,B28578,329,"-22.89284","-43.21439",39
05-17-2022 12:48:23,B28618,492,"-22.96506","-43.17431",0
05-17-2022 12:48:23,B28738,2344,"-22.79804","-43.19039",0
05-17-2022 12:48:23,B31037,906,"-22.83138","-43.29165",0
05-17-2022 12:48:23,B32553,399,"-22.8173","-43.30721",46
05-17-2022 12:48:23,B32621,793,"-22.89581","-43.56021",0
05-17-2022 12:48:23,B32718,399,"-22.89837","-43.21092",37
05-17-2022 12:48:23,B32832,296,"-22.90909","-43.17063",0
05-17-2022 12:48:23,B44577,638,"-22.87543","-43.33917",4
05-17-2022 12:48:23,B58023,312,"-22.90384","-43.21518",0
05-17-2022 12:48:23,B58047,622,"-22.92623","-43.24599",0
05-17-2022 12:48:23,B58061,313,"-22.88551","-43.25231",9
05-17-2022 12:48:23,B63083,920,"-22.82652","-43.36736",49
05-17-2022 12:48:23,C12003,2303,"-22.85728","-43.4698",26
05-17-2022 12:48:23,C12009,2303,"-22.90841","-43.20204",46
05-17-2022 12:48:23,C12049,2335,"-23.00318","-43.42596",43
05-17-2022 12:48:23,C30092,343,"-22.87652","-43.24154",0
05-17-2022 12:48:23,C30108,557,"-22.99085","-43.32133",0
05-17-2022 12:48:23,C30139,565,"-23","-43.33843",41
05-17-2022 12:48:23,C30175,550,"-22.98923","-43.32256",1
05-17-2022 12:48:23,C30229,557,"-22.97102","-43.18534",0
05-17-2022 12:48:23,C30340,900,"-22.9512","-43.34836",0
05-17-2022 12:48:23,C41247,553,"-23.01286","-43.46187",27
05-17-2022 12:48:23,C47493,553,"-23.01978","-43.503",55
05-17-2022 12:48:23,C47703,862,"-23.00174","-43.36692",0
05-17-2022 12:48:23,C47707,862,"-22.98766","-43.32871",26
05-17-2022 12:48:23,C47747,554,"-23.00312","-43.42572",38
05-17-2022 12:48:23,C47756,600,"-22.91706","-43.23484",33
05-17-2022 12:48:23,C47867,315,"-23.0255","-43.48774",0
05-17-2022 12:48:23,C47888,613,"-22.95281","-43.34943",24
05-17-2022 12:48:23,C47990,2111,"-22.88001","-43.35662",0
05-17-2022 12:48:23,C50033,608,"-22.92506","-43.23414",6
05-17-2022 12:48:23,C51502,371,"-22.89324","-43.34898",4
05-17-2022 12:48:23,C51536,371,"-22.90495","-43.18296",19
05-17-2022 12:48:23,C51580,371,"-22.889","-43.34639",7
05-17-2022 12:48:23,C51631,624,"-22.90034","-43.22334",5
05-17-2022 12:48:23,D13055,878,"-23.01191","-43.29954",49
05-17-2022 12:48:23,D13172,794,"-22.8789","-43.46885",0
05-17-2022 12:48:23,D13213,731,"-22.89758","-43.54853",22
05-17-2022 12:48:23,D13345,746,"-22.87553","-43.46376",18
05-17-2022 12:48:23,D13360,745,"-22.88452","-43.40375",0
05-17-2022 12:48:23,D17115,770,"-22.83011","-43.34899",3
05-17-2022 12:48:23,D17119,840,"-22.91714","-43.66149",35
05-17-2022 12:48:23,D53722,846,"-22.92087","-43.52815",0
05-17-2022 12:48:23,D86005,884,"-22.90611","-43.56588",0
05-17-2022 12:48:23,D86199,838,"-22.90603","-43.56586",0
05-17-2022 12:48:23,D86221,918,"-22.83855","-43.29794",32
05-17-2022 12:48:23,D86411,835,"-22.90653","-43.56268",0
05-17-2022 12:48:23,D86734,2803,"-22.90058","-43.56692",0
05-17-2022 12:48:23,D86790,2381,"-22.90306","-43.18516",39
05-17-2022 12:48:23,D87130,868,"-22.91827","-43.64378",0
05-17-2022 12:48:23,D87283,896,"-22.9179","-43.60808",0
05-17-2022 12:48:23,D87317,868,"-22.90975","-43.66122",8
05-17-2022 12:48:24,A27684,548,"-22.96097","-43.2096",30
